zil-app  | 
zil-app                 | 2026-05-05T00:15:18.425Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2464 sumNanos=397880851385 avgNanos=161477618
zil-app                 | 2026-05-05T00:15:18.425Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2464 sumNanos=397869242867 avgNanos=161472907
zil-app                 | 2026-05-05T00:15:18.425Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2462 sumNanos=387129697777 avgNanos=157241956
zil-app                 | 2026-05-05T00:15:18.425Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2462 sumNanos=387107098816 avgNanos=157232777
zil-app                 | 2026-05-05T00:15:23.426Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=416 sumNanos=64857432903 avgNanos=155907290
zil-app                 | 2026-05-05T00:15:23.426Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=416 sumNanos=64856749023 avgNanos=155905646
zil-app                 | 2026-05-05T00:15:23.426Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=412 sumNanos=62836356107 avgNanos=152515427
zil-app                 | 2026-05-05T00:15:23.427Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=412 sumNanos=62835016167 avgNanos=152512175
zil-app                 | 2026-05-05T00:15:23.427Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1269 sumNanos=194260850177 avgNanos=153081836
zil-app                 | 2026-05-05T00:15:23.427Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1269 sumNanos=194258013287 avgNanos=153079600
zil-app                 | 2026-05-05T00:15:23.427Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1264 sumNanos=190649802413 avgNanos=150830539
zil-app                 | 2026-05-05T00:15:23.427Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1264 sumNanos=190639512817 avgNanos=150822399
zil-app                 | 2026-05-05T00:15:23.428Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2488 sumNanos=396668901034 avgNanos=159432838
zil-app                 | 2026-05-05T00:15:23.428Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2488 sumNanos=396657404148 avgNanos=159428217
zil-app                 | 2026-05-05T00:15:23.428Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2489 sumNanos=386175761556 avgNanos=155152977
zil-app                 | 2026-05-05T00:15:23.428Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2489 sumNanos=386153057003 avgNanos=155143855
zil-app                 | 2026-05-05T00:15:28.429Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=438 sumNanos=65042200383 avgNanos=148498174
zil-app                 | 2026-05-05T00:15:28.429Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=438 sumNanos=65040775517 avgNanos=148494921
zil-app                 | 2026-05-05T00:15:28.430Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=439 sumNanos=67384470460 avgNanos=153495376
zil-app                 | 2026-05-05T00:15:28.430Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=439 sumNanos=67383316217 avgNanos=153492747
zil-app                 | 2026-05-05T00:15:28.430Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1280 sumNanos=191470067861 avgNanos=149585990
zil-app                 | 2026-05-05T00:15:28.430Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1280 sumNanos=191466798053 avgNanos=149583435
zil-app                 | 2026-05-05T00:15:28.431Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1280 sumNanos=195921291565 avgNanos=153063509
zil-app                 | 2026-05-05T00:15:28.431Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1280 sumNanos=195911845875 avgNanos=153056129
zil-app                 | 2026-05-05T00:15:28.431Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2510 sumNanos=398090145324 avgNanos=158601651
zil-app                 | 2026-05-05T00:15:28.431Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2510 sumNanos=398078095723 avgNanos=158596850
zil-app                 | 2026-05-05T00:15:28.431Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2510 sumNanos=391577764824 avgNanos=156007077
zil-app                 | 2026-05-05T00:15:28.432Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2510 sumNanos=391561786854 avgNanos=156000711
zil-app                 | 2026-05-05T00:15:33.432Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=389 sumNanos=59265955197 avgNanos=152354640
zil-app                 | 2026-05-05T00:15:33.432Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=389 sumNanos=59264467747 avgNanos=152350816
zil-app                 | 2026-05-05T00:15:33.432Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=382 sumNanos=61933463521 avgNanos=162129485
zil-app                 | 2026-05-05T00:15:33.433Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=382 sumNanos=61932726856 avgNanos=162127557
zil-app                 | 2026-05-05T00:15:33.433Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1237 sumNanos=185382626184 avgNanos=149864693
zil-app                 | 2026-05-05T00:15:33.433Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1237 sumNanos=185379575235 avgNanos=149862227
zil-app                 | 2026-05-05T00:15:33.433Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1230 sumNanos=190083109016 avgNanos=154539113
zil-app                 | 2026-05-05T00:15:33.433Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1230 sumNanos=190073831592 avgNanos=154531570
zil-app                 | 2026-05-05T00:15:33.433Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2492 sumNanos=391344986916 avgNanos=157040524
zil-app                 | 2026-05-05T00:15:33.433Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2492 sumNanos=391338909879 avgNanos=157038085
zil-app                 | 2026-05-05T00:15:33.433Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2482 sumNanos=385547127888 avgNanos=155337279
zil-app                 | 2026-05-05T00:15:33.433Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2482 sumNanos=385531350232 avgNanos=155330922
zil-app                 | 2026-05-05T00:15:38.434Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=167 sumNanos=26095922812 avgNanos=156263010
zil-app                 | 2026-05-05T00:15:38.434Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=167 sumNanos=26095510925 avgNanos=156260544
zil-app                 | 2026-05-05T00:15:38.434Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=159 sumNanos=26031692366 avgNanos=163721335
zil-app                 | 2026-05-05T00:15:38.434Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=159 sumNanos=26031427946 avgNanos=163719672
zil-app                 | 2026-05-05T00:15:38.435Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1033 sumNanos=154235483599 avgNanos=149308309
zil-app                 | 2026-05-05T00:15:38.435Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1033 sumNanos=154232842130 avgNanos=149305752
zil-app                 | 2026-05-05T00:15:38.435Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1025 sumNanos=158512132196 avgNanos=154645982
zil-app                 | 2026-05-05T00:15:38.435Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1025 sumNanos=158509232970 avgNanos=154643154
zil-app                 | 2026-05-05T00:15:38.435Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2275 sumNanos=357024548018 avgNanos=156933867
zil-app                 | 2026-05-05T00:15:38.435Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2275 sumNanos=357019051722 avgNanos=156931451
zil-app                 | 2026-05-05T00:15:38.435Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2265 sumNanos=352458625395 avgNanos=155610872
zil-app                 | 2026-05-05T00:15:38.435Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2265 sumNanos=352446200227 avgNanos=155605386
zil-app                 | 2026-05-05T00:15:43.436Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=805 sumNanos=124101813257 avgNanos=154163743
zil-app                 | 2026-05-05T00:15:43.436Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=805 sumNanos=124099642041 avgNanos=154161046
zil-app                 | 2026-05-05T00:15:43.436Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=794 sumNanos=124769819628 avgNanos=157140830
zil-app                 | 2026-05-05T00:15:43.436Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=794 sumNanos=124767743023 avgNanos=157138215
zil-app                 | 2026-05-05T00:15:43.436Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2066 sumNanos=323893021596 avgNanos=156773001
zil-app                 | 2026-05-05T00:15:43.436Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2066 sumNanos=323887923835 avgNanos=156770534
zil-app                 | 2026-05-05T00:15:43.436Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2057 sumNanos=319815725631 avgNanos=155476774
zil-app                 | 2026-05-05T00:15:43.436Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2057 sumNanos=319803687424 avgNanos=155470922
zil-additional-service  | 2026-05-05T00:14:23.381Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2258 sumNanos=941279413957 avgNanos=416864222
zil-additional-service  | 2026-05-05T00:14:23.381Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2258 sumNanos=1158375351 avgNanos=513009
zil-additional-service  | 2026-05-05T00:14:28.466Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=17 sumNanos=78520 avgNanos=4618
zil-additional-service  | 2026-05-05T00:14:28.466Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=17 sumNanos=7741821674 avgNanos=455401274
zil-additional-service  | 2026-05-05T00:14:28.466Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=392 sumNanos=85636862952 avgNanos=218461385
zil-additional-service  | 2026-05-05T00:14:28.466Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=395 sumNanos=80165130225 avgNanos=202949696
zil-additional-service  | 2026-05-05T00:14:28.466Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=375 sumNanos=157771594617 avgNanos=420724252
zil-additional-service  | 2026-05-05T00:14:28.466Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=375 sumNanos=139986081 avgNanos=373296
zil-additional-service  | 2026-05-05T00:14:28.466Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=63 sumNanos=450794 avgNanos=7155
zil-additional-service  | 2026-05-05T00:14:28.466Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=63 sumNanos=25739174378 avgNanos=408558323
zil-additional-service  | 2026-05-05T00:14:28.466Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1204 sumNanos=249149304714 avgNanos=206934638
zil-additional-service  | 2026-05-05T00:14:28.466Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1205 sumNanos=239491463463 avgNanos=198748102
zil-additional-service  | 2026-05-05T00:14:28.466Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1141 sumNanos=463512325230 avgNanos=406233413
zil-additional-service  | 2026-05-05T00:14:28.466Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1141 sumNanos=687468375 avgNanos=602513
zil-additional-service  | 2026-05-05T00:14:28.467Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=124 sumNanos=644560 avgNanos=5198
zil-additional-service  | 2026-05-05T00:14:28.467Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=124 sumNanos=52334718551 avgNanos=422054181
zil-additional-service  | 2026-05-05T00:14:28.467Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2401 sumNanos=502011484969 avgNanos=209084333
zil-additional-service  | 2026-05-05T00:14:28.467Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2398 sumNanos=481189693926 avgNanos=200662924
zil-additional-service  | 2026-05-05T00:14:28.467Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2277 sumNanos=933580858917 avgNanos=410004768
zil-additional-service  | 2026-05-05T00:14:28.467Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2277 sumNanos=1168866812 avgNanos=513336
zil-additional-service  | 2026-05-05T00:14:32.959Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=1000
zil-additional-service  | 2026-05-05T00:14:33.468Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=17 sumNanos=79961 avgNanos=4703
zil-additional-service  | 2026-05-05T00:14:33.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=17 sumNanos=7332175941 avgNanos=431304467
zil-additional-service  | 2026-05-05T00:14:33.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=385 sumNanos=85843775381 avgNanos=222970845
zil-additional-service  | 2026-05-05T00:14:33.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=387 sumNanos=80415489768 avgNanos=207791963
zil-additional-service  | 2026-05-05T00:14:33.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=368 sumNanos=158709196020 avgNanos=431274989
zil-additional-service  | 2026-05-05T00:14:33.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=368 sumNanos=228632276 avgNanos=621283
zil-additional-service  | 2026-05-05T00:14:33.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=62 sumNanos=446779 avgNanos=7206
zil-additional-service  | 2026-05-05T00:14:33.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=62 sumNanos=25279979244 avgNanos=407741600
zil-additional-service  | 2026-05-05T00:14:33.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1201 sumNanos=250832987825 avgNanos=208853445
zil-additional-service  | 2026-05-05T00:14:33.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1201 sumNanos=239189692601 avgNanos=199158778
zil-additional-service  | 2026-05-05T00:14:33.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1139 sumNanos=466272003607 avgNanos=409369625
zil-additional-service  | 2026-05-05T00:14:33.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1139 sumNanos=614079669 avgNanos=539139
zil-additional-service  | 2026-05-05T00:14:33.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=124 sumNanos=646772 avgNanos=5215
zil-additional-service  | 2026-05-05T00:14:33.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=124 sumNanos=51057573198 avgNanos=411754622
zil-additional-service  | 2026-05-05T00:14:33.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2409 sumNanos=500528187301 avgNanos=207774257
zil-additional-service  | 2026-05-05T00:14:33.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2411 sumNanos=482416293620 avgNanos=200089711
zil-additional-service  | 2026-05-05T00:14:33.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2285 sumNanos=933833127657 avgNanos=408679705
zil-additional-service  | 2026-05-05T00:14:33.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2285 sumNanos=1166675030 avgNanos=510579
zil-additional-service  | 2026-05-05T00:14:38.473Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=21 sumNanos=66836 avgNanos=3182
zil-additional-service  | 2026-05-05T00:14:38.474Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=21 sumNanos=8570322235 avgNanos=408110582
zil-additional-service  | 2026-05-05T00:14:38.475Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=406 sumNanos=84911617522 avgNanos=209141915
zil-additional-service  | 2026-05-05T00:14:38.475Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=406 sumNanos=80585718130 avgNanos=198486990
zil-additional-service  | 2026-05-05T00:14:38.476Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=385 sumNanos=158027911650 avgNanos=410462108
zil-additional-service  | 2026-05-05T00:14:38.476Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=385 sumNanos=218004027 avgNanos=566244
zil-additional-service  | 2026-05-05T00:14:38.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=56 sumNanos=229905 avgNanos=4105
zil-additional-service  | 2026-05-05T00:14:38.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=56 sumNanos=22641933811 avgNanos=404320246
zil-additional-service  | 2026-05-05T00:14:38.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1225 sumNanos=249762731651 avgNanos=203887944
zil-additional-service  | 2026-05-05T00:14:38.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1229 sumNanos=239499307215 avgNanos=194873317
zil-additional-service  | 2026-05-05T00:14:38.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1169 sumNanos=467444450599 avgNanos=399866938
zil-additional-service  | 2026-05-05T00:14:38.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1169 sumNanos=642298095 avgNanos=549442
zil-additional-service  | 2026-05-05T00:14:38.479Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=128 sumNanos=663766 avgNanos=5185
zil-additional-service  | 2026-05-05T00:14:38.480Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=128 sumNanos=52040563651 avgNanos=406566903
zil-additional-service  | 2026-05-05T00:14:38.480Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2442 sumNanos=499982598639 avgNanos=204743078
zil-additional-service  | 2026-05-05T00:14:38.480Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2442 sumNanos=480967658869 avgNanos=196956453
zil-additional-service  | 2026-05-05T00:14:38.481Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2314 sumNanos=931806619052 avgNanos=402682203
zil-additional-service  | 2026-05-05T00:14:38.481Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2314 sumNanos=1184078674 avgNanos=511702
zil-additional-service  | 2026-05-05T00:14:42.962Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=1000
zil-additional-service  | 2026-05-05T00:14:43.482Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=29 sumNanos=85209 avgNanos=2938
zil-additional-service  | 2026-05-05T00:14:43.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=29 sumNanos=11130482629 avgNanos=383809745
zil-additional-service  | 2026-05-05T00:14:43.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=424 sumNanos=82612973907 avgNanos=194841919
zil-additional-service  | 2026-05-05T00:14:43.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=425 sumNanos=79117839187 avgNanos=186159621
zil-additional-service  | 2026-05-05T00:14:43.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=395 sumNanos=151035038201 avgNanos=382367185
zil-additional-service  | 2026-05-05T00:14:43.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=395 sumNanos=137828210 avgNanos=348932
zil-additional-service  | 2026-05-05T00:14:43.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=64 sumNanos=230707 avgNanos=3604
zil-additional-service  | 2026-05-05T00:14:43.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=64 sumNanos=25840990953 avgNanos=403765483
