zil-app  | 
zil-additional-service  | 2026-05-06T18:33:29.467Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=697 sumNanos=707340 avgNanos=1014
zil-additional-service  | 2026-05-06T18:33:29.467Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=697 sumNanos=30174436239 avgNanos=43291874
zil-additional-service  | 2026-05-06T18:33:29.467Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=697 sumNanos=30157738983 avgNanos=43267918
zil-additional-service  | 2026-05-06T18:33:34.468Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=126 sumNanos=92921 avgNanos=737
zil-additional-service  | 2026-05-06T18:33:34.468Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=126 sumNanos=5428057703 avgNanos=43079823
zil-additional-service  | 2026-05-06T18:33:34.468Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=126 sumNanos=5421784339 avgNanos=43030034
zil-additional-service  | 2026-05-06T18:33:34.468Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=375 sumNanos=302236 avgNanos=805
zil-additional-service  | 2026-05-06T18:33:34.468Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=375 sumNanos=16081883307 avgNanos=42885022
zil-additional-service  | 2026-05-06T18:33:34.468Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=375 sumNanos=16068590765 avgNanos=42849575
zil-additional-service  | 2026-05-06T18:33:34.468Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=704 sumNanos=652826 avgNanos=927
zil-additional-service  | 2026-05-06T18:33:34.468Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=704 sumNanos=30499550206 avgNanos=43323224
zil-additional-service  | 2026-05-06T18:33:34.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=704 sumNanos=30478999274 avgNanos=43294033
zil-additional-service  | 2026-05-06T18:33:39.355Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=48848
zil-additional-service  | 2026-05-06T18:33:39.356Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.CarCacheService     : [car-cache-statistics] Car cache size=1000
zil-additional-service  | 2026-05-06T18:33:39.469Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=134 sumNanos=101660 avgNanos=758
zil-additional-service  | 2026-05-06T18:33:39.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=134 sumNanos=5567832515 avgNanos=41550988
zil-additional-service  | 2026-05-06T18:33:39.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=134 sumNanos=5562084949 avgNanos=41508096
zil-additional-service  | 2026-05-06T18:33:39.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=378 sumNanos=295894 avgNanos=782
zil-additional-service  | 2026-05-06T18:33:39.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=378 sumNanos=15973300287 avgNanos=42257408
zil-additional-service  | 2026-05-06T18:33:39.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=378 sumNanos=15960585259 avgNanos=42223770
zil-additional-service  | 2026-05-06T18:33:39.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=713 sumNanos=603134 avgNanos=845
zil-additional-service  | 2026-05-06T18:33:39.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=713 sumNanos=30583475100 avgNanos=42894074
zil-additional-service  | 2026-05-06T18:33:39.470Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=713 sumNanos=30563367546 avgNanos=42865873
zil-additional-service  | 2026-05-06T18:33:44.471Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=136 sumNanos=110165 avgNanos=810
zil-additional-service  | 2026-05-06T18:33:44.471Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=136 sumNanos=5619594253 avgNanos=41320545
zil-additional-service  | 2026-05-06T18:33:44.471Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=136 sumNanos=5618043656 avgNanos=41309144
zil-additional-service  | 2026-05-06T18:33:44.471Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=385 sumNanos=303365 avgNanos=787
zil-additional-service  | 2026-05-06T18:33:44.471Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=385 sumNanos=16222262988 avgNanos=42135748
zil-additional-service  | 2026-05-06T18:33:44.471Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=385 sumNanos=16210050638 avgNanos=42104027
zil-additional-service  | 2026-05-06T18:33:44.472Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=735 sumNanos=616310 avgNanos=838
zil-additional-service  | 2026-05-06T18:33:44.472Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=735 sumNanos=31520186778 avgNanos=42884607
zil-additional-service  | 2026-05-06T18:33:44.472Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=735 sumNanos=31500243837 avgNanos=42857474
zil-additional-service  | 2026-05-06T18:33:49.355Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=48848
zil-additional-service  | 2026-05-06T18:33:49.356Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.CarCacheService     : [car-cache-statistics] Car cache size=1000
zil-additional-service  | 2026-05-06T18:33:49.472Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=140 sumNanos=115005 avgNanos=821
zil-additional-service  | 2026-05-06T18:33:49.473Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=140 sumNanos=6024922007 avgNanos=43035157
zil-additional-service  | 2026-05-06T18:33:49.473Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=140 sumNanos=6023289498 avgNanos=43023496
zil-additional-service  | 2026-05-06T18:33:49.473Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=396 sumNanos=308944 avgNanos=780
zil-additional-service  | 2026-05-06T18:33:49.473Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=396 sumNanos=16785305418 avgNanos=42387134
zil-additional-service  | 2026-05-06T18:33:49.473Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=396 sumNanos=16773449798 avgNanos=42357196
zil-additional-service  | 2026-05-06T18:33:49.473Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=751 sumNanos=629508 avgNanos=838
zil-additional-service  | 2026-05-06T18:33:49.473Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=751 sumNanos=32166820499 avgNanos=42831984
zil-additional-service  | 2026-05-06T18:33:49.473Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=751 sumNanos=32147095905 avgNanos=42805720
zil-additional-service  | 2026-05-06T18:33:54.474Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=148 sumNanos=116355 avgNanos=786
zil-additional-service  | 2026-05-06T18:33:54.474Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=148 sumNanos=6402764257 avgNanos=43261920
zil-additional-service  | 2026-05-06T18:33:54.474Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=148 sumNanos=6400956293 avgNanos=43249704
zil-additional-service  | 2026-05-06T18:33:54.475Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=411 sumNanos=319746 avgNanos=777
zil-additional-service  | 2026-05-06T18:33:54.475Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=411 sumNanos=17503411162 avgNanos=42587375
zil-additional-service  | 2026-05-06T18:33:54.475Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=411 sumNanos=17493771677 avgNanos=42563921
zil-additional-service  | 2026-05-06T18:33:54.475Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=769 sumNanos=636260 avgNanos=827
zil-additional-service  | 2026-05-06T18:33:54.475Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=769 sumNanos=32880611058 avgNanos=42757621
zil-additional-service  | 2026-05-06T18:33:54.475Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=769 sumNanos=32861331438 avgNanos=42732550
zil-additional-service  | 2026-05-06T18:33:59.355Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=48848
zil-additional-service  | 2026-05-06T18:33:59.355Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.CarCacheService     : [car-cache-statistics] Car cache size=1000
zil-additional-service  | 2026-05-06T18:33:59.476Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=144 sumNanos=118266 avgNanos=821
zil-additional-service  | 2026-05-06T18:33:59.476Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=144 sumNanos=6243595149 avgNanos=43358299
zil-additional-service  | 2026-05-06T18:33:59.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=144 sumNanos=6241842256 avgNanos=43346126
zil-additional-service  | 2026-05-06T18:33:59.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=418 sumNanos=334931 avgNanos=801
zil-additional-service  | 2026-05-06T18:33:59.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=418 sumNanos=17836349671 avgNanos=42670692
zil-additional-service  | 2026-05-06T18:33:59.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=418 sumNanos=17827216703 avgNanos=42648843
zil-additional-service  | 2026-05-06T18:33:59.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=781 sumNanos=651155 avgNanos=833
zil-additional-service  | 2026-05-06T18:33:59.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=781 sumNanos=33328321074 avgNanos=42673906
zil-additional-service  | 2026-05-06T18:33:59.477Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=781 sumNanos=33309506831 avgNanos=42649816
zil-additional-service  | 2026-05-06T18:34:04.478Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=120 sumNanos=542953 avgNanos=4524
zil-additional-service  | 2026-05-06T18:34:04.478Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=120 sumNanos=5132363355 avgNanos=42769694
zil-additional-service  | 2026-05-06T18:34:04.482Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=120 sumNanos=5130454460 avgNanos=42753787
zil-additional-service  | 2026-05-06T18:34:04.482Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=405 sumNanos=769778 avgNanos=1900
zil-additional-service  | 2026-05-06T18:34:04.482Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=405 sumNanos=17207716814 avgNanos=42488189
zil-additional-service  | 2026-05-06T18:34:04.482Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=405 sumNanos=17202441798 avgNanos=42475164
zil-additional-service  | 2026-05-06T18:34:04.482Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=779 sumNanos=1071343 avgNanos=1375
zil-additional-service  | 2026-05-06T18:34:04.482Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=779 sumNanos=33231585728 avgNanos=42659288
zil-additional-service  | 2026-05-06T18:34:04.482Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=779 sumNanos=33213039579 avgNanos=42635480
zil-additional-service  | 2026-05-06T18:34:09.355Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=48848
zil-additional-service  | 2026-05-06T18:34:09.356Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.CarCacheService     : [car-cache-statistics] Car cache size=1000
zil-additional-service  | 2026-05-06T18:34:09.483Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=126 sumNanos=540293 avgNanos=4288
zil-additional-service  | 2026-05-06T18:34:09.484Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=126 sumNanos=5520113936 avgNanos=43810428
zil-additional-service  | 2026-05-06T18:34:09.484Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=126 sumNanos=5518162591 avgNanos=43794941
zil-additional-service  | 2026-05-06T18:34:09.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=411 sumNanos=774405 avgNanos=1884
zil-additional-service  | 2026-05-06T18:34:09.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=411 sumNanos=17846852065 avgNanos=43422997
zil-additional-service  | 2026-05-06T18:34:09.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=411 sumNanos=17841505088 avgNanos=43409988
zil-additional-service  | 2026-05-06T18:34:09.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=789 sumNanos=1070299 avgNanos=1356
zil-additional-service  | 2026-05-06T18:34:09.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=789 sumNanos=33820152352 avgNanos=42864578
zil-additional-service  | 2026-05-06T18:34:09.486Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=789 sumNanos=33802090347 avgNanos=42841686
zil-additional-service  | 2026-05-06T18:34:14.487Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=142 sumNanos=112585 avgNanos=792
zil-additional-service  | 2026-05-06T18:34:14.487Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=142 sumNanos=6264896000 avgNanos=44118985
zil-additional-service  | 2026-05-06T18:34:14.487Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=142 sumNanos=6263218026 avgNanos=44107169
zil-additional-service  | 2026-05-06T18:34:14.487Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=409 sumNanos=770941 avgNanos=1884
zil-additional-service  | 2026-05-06T18:34:14.487Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=409 sumNanos=17765850908 avgNanos=43437288
zil-additional-service  | 2026-05-06T18:34:14.487Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=409 sumNanos=17760467805 avgNanos=43424126
zil-additional-service  | 2026-05-06T18:34:14.487Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=796 sumNanos=1075563 avgNanos=1351
zil-additional-service  | 2026-05-06T18:34:14.488Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=796 sumNanos=34075281549 avgNanos=42808142
zil-additional-service  | 2026-05-06T18:34:14.488Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=796 sumNanos=34057666806 avgNanos=42786013
zil-additional-service  | 2026-05-06T18:34:19.355Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=48848
zil-additional-service  | 2026-05-06T18:34:19.356Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.CarCacheService     : [car-cache-statistics] Car cache size=1000
zil-additional-service  | 2026-05-06T18:34:19.488Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=129 sumNanos=104255 avgNanos=808
zil-additional-service  | 2026-05-06T18:34:19.488Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=129 sumNanos=5615901738 avgNanos=43534122
zil-additional-service  | 2026-05-06T18:34:19.489Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=129 sumNanos=5614399944 avgNanos=43522480
zil-additional-service  | 2026-05-06T18:34:19.489Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=399 sumNanos=762732 avgNanos=1911
zil-additional-service  | 2026-05-06T18:34:19.489Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=399 sumNanos=17404846270 avgNanos=43621168
zil-additional-service  | 2026-05-06T18:34:19.489Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=399 sumNanos=17399641826 avgNanos=43608124
zil-additional-service  | 2026-05-06T18:34:19.489Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=796 sumNanos=1072599 avgNanos=1347
zil-additional-service  | 2026-05-06T18:34:19.489Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=796 sumNanos=34223137214 avgNanos=42993890
zil-additional-service  | 2026-05-06T18:34:19.489Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=796 sumNanos=34206065332 avgNanos=42972443
zil-additional-service  | 2026-05-06T18:34:24.489Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=114 sumNanos=107374 avgNanos=941
zil-additional-service  | 2026-05-06T18:34:24.490Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=114 sumNanos=5036880972 avgNanos=44183166
zil-additional-service  | 2026-05-06T18:34:24.490Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=114 sumNanos=5034497383 avgNanos=44162257
zil-additional-service  | 2026-05-06T18:34:24.490Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=376 sumNanos=762912 avgNanos=2029
zil-additional-service  | 2026-05-06T18:34:24.490Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=376 sumNanos=16434140327 avgNanos=43707820
zil-additional-service  | 2026-05-06T18:34:24.490Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=376 sumNanos=16428169869 avgNanos=43691941
zil-additional-service  | 2026-05-06T18:34:24.491Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=787 sumNanos=1082658 avgNanos=1375
zil-additional-service  | 2026-05-06T18:34:24.491Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=787 sumNanos=33937551489 avgNanos=43122682
zil-additional-service  | 2026-05-06T18:34:24.491Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=787 sumNanos=33921941546 avgNanos=43102848
zil-additional-service  | 2026-05-06T18:34:29.355Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=48848
zil-additional-service  | 2026-05-06T18:34:29.355Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.CarCacheService     : [car-cache-statistics] Car cache size=1000
zil-additional-service  | 2026-05-06T18:34:29.491Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=117 sumNanos=104426 avgNanos=892
zil-additional-service  | 2026-05-06T18:34:29.492Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=117 sumNanos=5311766253 avgNanos=45399711
zil-additional-service  | 2026-05-06T18:34:29.492Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=117 sumNanos=5309462142 avgNanos=45380018
zil-additional-service  | 2026-05-06T18:34:29.492Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=373 sumNanos=749815 avgNanos=2010
zil-additional-service  | 2026-05-06T18:34:29.492Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=373 sumNanos=16506002900 avgNanos=44252018
zil-additional-service  | 2026-05-06T18:34:29.492Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=373 sumNanos=16500235420 avgNanos=44236556
zil-additional-service  | 2026-05-06T18:34:29.492Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=791 sumNanos=1084746 avgNanos=1371
zil-additional-service  | 2026-05-06T18:34:29.492Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=791 sumNanos=34342352571 avgNanos=43416374
zil-additional-service  | 2026-05-06T18:34:29.493Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=791 sumNanos=34327452123 avgNanos=43397537
zil-additional-service  | 2026-05-06T18:34:34.493Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=126 sumNanos=105434 avgNanos=836
